id,atlas_id,name,acronym,st_level,ontology_id,hemisphere_id,weight,parent_structure_id,depth,graph_id,graph_order,structure_id_path,color_hex_triplet,neuro_name_structure_id,neuro_name_structure_id_path,failed,sphinx_id,structure_name_facet,failed_facet,safe_name
639,79,"Cortical amygdalar area anterior part",COAa,,1,3,8690,631,7,1,427,/997/8/567/688/695/698/631/639/,61E7B7,,,f,428,3687551647,734881840,Cortical amygdalar area anterior part
192,872,"Cortical amygdalar area anterior part layer 1",COAa1,,1,3,8690,639,8,1,428,/997/8/567/688/695/698/631/639/192/,61E7B7,,,f,429,1929526031,734881840,Cortical amygdalar area anterior part layer 1
200,873,"Cortical amygdalar area anterior part layer 2",COAa2,,1,3,8690,639,8,1,429,/997/8/567/688/695/698/631/639/200/,61E7B7,,,f,430,3926616757,734881840,Cortical amygdalar area anterior part layer 2
208,874,"Cortical amygdalar area anterior part layer 3",COAa3,,1,3,8690,639,8,1,430,/997/8/567/688/695/698/631/639/208/,61E7B7,,,f,431,2634832419,734881840,Cortical amygdalar area anterior part layer 3
647,80,"Cortical amygdalar area posterior part",COAp,,1,3,8690,631,7,1,431,/997/8/567/688/695/698/631/647/,61E7B7,,,f,432,713144098,734881840,Cortical amygdalar area posterior part
655,81,"Cortical amygdalar area posterior part lateral zone",COApl,,1,3,8690,647,8,1,432,/997/8/567/688/695/698/631/647/655/,61E7B7,,,f,433,687250718,734881840,Cortical amygdalar area posterior part lateral zone
584,921,"Cortical amygdalar area posterior part lateral zone layers 1-2",COApl1-2,,1,3,8690,655,9,1,433,/997/8/567/688/695/698/631/647/655/584/,61E7B7,,,f,434,2501743775,734881840,Cortical amygdalar area posterior part lateral zone layers 1-2
376,895,"Cortical amygdalar area posterior part lateral zone layers 1-3",COApl1-3,,1,3,8690,655,9,1,434,/997/8/567/688/695/698/631/647/655/376/,61E7B7,,,f,435,3793396745,734881840,Cortical amygdalar area posterior part lateral zone layers 1-3
216,875,"Cortical amygdalar area posterior part lateral zone layer 1",COApl1,,1,3,8690,655,9,1,435,/997/8/567/688/695/698/631/647/655/216/,61E7B7,,,f,436,2913726556,734881840,Cortical amygdalar area posterior part lateral zone layer 1
224,876,"Cortical amygdalar area posterior part lateral zone layer 2",COApl2,,1,3,8690,655,9,1,436,/997/8/567/688/695/698/631/647/655/224/,61E7B7,,,f,437,883073510,734881840,Cortical amygdalar area posterior part lateral zone layer 2
232,877,"Cortical amygdalar area posterior part lateral zone layer 3",COApl3,,1,3,8690,655,9,1,437,/997/8/567/688/695/698/631/647/655/232/,61E7B7,,,f,438,1134924144,734881840,Cortical amygdalar area posterior part lateral zone layer 3
663,82,"Cortical amygdalar area posterior part medial zone",COApm,,1,3,8690,647,8,1,438,/997/8/567/688/695/698/631/647/663/,61E7B7,,,f,439,2407177902,734881840,Cortical amygdalar area posterior part medial zone
592,922,"Cortical amygdalar area posterior part medial zone layers 1-2",COApm1-2,,1,3,8690,663,9,1,439,/997/8/567/688/695/698/631/647/663/592/,61E7B7,,,f,440,21515473,734881840,Cortical amygdalar area posterior part medial zone layers 1-2
383,896,"Cortical amygdalar area posterior part medial zone layers 1-3",COApm1-3,,1,3,8690,663,9,1,440,/997/8/567/688/695/698/631/647/663/383/,61E7B7,,,f,441,1984920647,734881840,Cortical amygdalar area posterior part medial zone layers 1-3
240,878,"Cortical amygdalar area posterior part medial zone layer 1",COApm1,,1,3,8690,663,9,1,441,/997/8/567/688/695/698/631/647/663/240/,61E7B7,,,f,442,3787500355,734881840,Cortical amygdalar area posterior part medial zone layer 1
248,879,"Cortical amygdalar area posterior part medial zone layer 2",COApm2,,1,3,8690,663,9,1,442,/997/8/567/688/695/698/631/647/663/248/,61E7B7,,,f,443,2026502905,734881840,Cortical amygdalar area posterior part medial zone layer 2
256,880,"Cortical amygdalar area posterior part medial zone layer 3",COApm3,,1,3,8690,663,9,1,443,/997/8/567/688/695/698/631/647/663/256/,61E7B7,,,f,444,265210479,734881840,Cortical amygdalar area posterior part medial zone layer 3
788,239,Piriform-amygdalar area,PAA,,1,3,8690,698,6,1,444,/997/8/567/688/695/698/788/,59DAAB,,,f,445,1121206289,734881840,Piriform-amygdalar area
400,898,"Piriform-amygdalar area layers 1-3",PAA1-3,,1,3,8690,788,7,1,445,/997/8/567/688/695/698/788/400/,59DAAB,,,f,446,908149344,734881840,Piriform-amygdalar area layers 1-3
408,899,"Piriform-amygdalar area molecular layer",PAA1,,1,3,8690,788,7,1,446,/997/8/567/688/695/698/788/408/,59DAAB,,,f,447,2014732560,734881840,Piriform-amygdalar area molecular layer
416,900,"Piriform-amygdalar area pyramidal layer",PAA2,,1,3,8690,788,7,1,447,/997/8/567/688/695/698/788/416/,59DAAB,,,f,448,4029703543,734881840,Piriform-amygdalar area pyramidal layer
424,901,"Piriform-amygdalar area polymorph layer",PAA3,,1,3,8690,788,7,1,448,/997/8/567/688/695/698/788/424/,59DAAB,,,f,449,3157229023,734881840,Piriform-amygdalar area polymorph layer
566,353,Postpiriform transition area,TR,,1,3,8690,698,6,1,449,/997/8/567/688/695/698/566/,A8ECD3,,,f,450,2552138473,734881840,Postpiriform transition area
517,913,"Postpiriform transition area layers 1-3",TR1-3,,1,3,8690,566,7,1,450,/997/8/567/688/695/698/566/517/,A8ECD3,,,f,451,3498621219,734881840,Postpiriform transition area layers 1-3
1140,1138,"Postpiriform transition area layers 1",TR1,,1,3,8690,566,7,1,451,/997/8/567/688/695/698/566/1140/,A8ECD3,,,f,452,1927513861,734881840,Postpiriform transition area layers 1
1141,1139,"Postpiriform transition area layers 2",TR2,,1,3,8690,566,7,1,452,/997/8/567/688/695/698/566/1141/,A8ECD3,,,f,453,3958036159,734881840,Postpiriform transition area layers 2
1142,1140,"Postpiriform transition area layers 3",TR3,,1,3,8690,566,7,1,453,/997/8/567/688/695/698/566/1142/,A8ECD3,,,f,454,2632836649,734881840,Postpiriform transition area layers 3
1089,135,Hippocampal formation,HPF,,1,3,8690,695,5,1,454,/997/8/567/688/695/1089/,7ED04B,,,f,455,702348177,734881840,Hippocampal formation
1080,134,Hippocampal region,HIP,,1,3,8690,1089,6,1,455,/997/8/567/688/695/1089/1080/,7ED04B,,,f,456,190910866,734881840,Hippocampal region
375,46,Ammon's horn,CA,,1,3,8690,1080,7,1,456,/997/8/567/688/695/1089/1080/375/,7ED04B,,,f,457,1703331408,734881840,Ammon's horn
382,47,Field CA1,CA1,,1,3,8690,375,8,1,457,/997/8/567/688/695/1089/1080/375/382/,7ED04B,,,f,458,612190852,734881840,Field CA1
391,48,"Field CA1 stratum lacunosum-moleculare",CA1slm,,1,3,8690,382,9,1,458,/997/8/567/688/695/1089/1080/375/382/391/,7ED04B,,,f,459,660945402,734881840,Field CA1 stratum lacunosum-moleculare
399,49,"Field CA1 stratum oriens",CA1so,,1,3,8690,382,9,1,459,/997/8/567/688/695/1089/1080/375/382/399/,7ED04B,,,f,460,3671153130,734881840,Field CA1 stratum oriens
407,50,"Field CA1 pyramidal layer",CA1sp,,1,3,8690,382,9,1,460,/997/8/567/688/695/1089/1080/375/382/407/,66A83D,,,f,461,434863076,734881840,Field CA1 pyramidal layer
415,51,"Field CA1 stratum radiatum",CA1sr,,1,3,8690,382,9,1,461,/997/8/567/688/695/1089/1080/375/382/415/,7ED04B,,,f,462,58650859,734881840,Field CA1 stratum radiatum
423,52,Field CA2,CA2,,1,3,8690,375,8,1,462,/997/8/567/688/695/1089/1080/375/423/,7ED04B,,,f,463,3178502974,734881840,Field CA2
431,53,"Field CA2 stratum lacunosum-moleculare",CA2slm,,1,3,8690,423,9,1,463,/997/8/567/688/695/1089/1080/375/423/431/,7ED04B,,,f,464,1673796834,734881840,Field CA2 stratum lacunosum-moleculare
438,54,"Field CA2 stratum oriens",CA2so,,1,3,8690,423,9,1,464,/997/8/567/688/695/1089/1080/375/423/438/,7ED04B,,,f,465,4078562584,734881840,Field CA2 stratum oriens
446,55,"Field CA2 pyramidal layer",CA2sp,,1,3,8690,423,9,1,465,/997/8/567/688/695/1089/1080/375/423/446/,66A83D,,,f,466,1248927840,734881840,Field CA2 pyramidal layer
454,56,"Field CA2 stratum radiatum",CA2sr,,1,3,8690,423,9,1,466,/997/8/567/688/695/1089/1080/375/423/454/,7ED04B,,,f,467,3925355913,734881840,Field CA2 stratum radiatum
463,57,Field CA3,CA3,,1,3,8690,375,8,1,467,/997/8/567/688/695/1089/1080/375/463/,7ED04B,,,f,468,3396545448,734881840,Field CA3
471,58,"Field CA3 stratum lacunosum-moleculare",CA3slm,,1,3,8690,463,9,1,468,/997/8/567/688/695/1089/1080/375/463/471/,7ED04B,,,f,469,1604648938,734881840,Field CA3 stratum lacunosum-moleculare
479,59,"Field CA3 stratum lucidum",CA3slu,,1,3,8690,463,9,1,469,/997/8/567/688/695/1089/1080/375/463/479/,7ED04B,,,f,470,41818108,734881840,Field CA3 stratum lucidum
486,60,"Field CA3 stratum oriens",CA3so,,1,3,8690,463,9,1,470,/997/8/567/688/695/1089/1080/375/463/486/,7ED04B,,,f,471,1567718537,734881840,Field CA3 stratum oriens
495,61,"Field CA3 pyramidal layer",CA3sp,,1,3,8690,463,9,1,471,/997/8/567/688/695/1089/1080/375/463/495/,66A83D,,,f,472,3453479715,734881840,Field CA3 pyramidal layer
504,62,"Field CA3 stratum radiatum",CA3sr,,1,3,8690,463,9,1,472,/997/8/567/688/695/1089/1080/375/463/504/,7ED04B,,,f,473,111844200,734881840,Field CA3 stratum radiatum
726,90,Dentate gyrus,DG,,1,3,8690,1080,7,1,473,/997/8/567/688/695/1089/1080/726/,7ED04B,,,f,474,1938098114,734881840,Dentate gyrus
10703,,"Dentate gyrus molecular layer",DG-mo,,1,3,8690,726,8,1,474,/997/8/567/688/695/1089/1080/726/10703/,7ED04B,,,f,475,4100692564,734881840,Dentate gyrus molecular layer
10704,,"Dentate gyrus polymorph layer",DG-po,,1,3,8690,726,8,1,475,/997/8/567/688/695/1089/1080/726/10704/,7ED04B,,,f,476,810714779,734881840,Dentate gyrus polymorph layer
632,927,"Dentate gyrus granule cell layer",DG-sg,,1,3,8690,726,8,1,476,/997/8/567/688/695/1089/1080/726/632/,66A83D,,,f,477,2252434327,734881840,Dentate gyrus granule cell layer
10702,,"Dentate gyrus subgranular zone",DG-sgz,,1,3,8690,726,8,1,477,/997/8/567/688/695/1089/1080/726/10702/,7ED04B,,,f,478,2671485875,734881840,Dentate gyrus subgranular zone
734,91,Dentate gyrus crest,DGcr,,1,3,8690,726,8,1,478,/997/8/567/688/695/1089/1080/726/734/,7ED04B,,,f,479,3600589931,734881840,Dentate gyrus crest
742,92,"Dentate gyrus crest molecular layer",DGcr-mo,,1,3,8690,734,9,1,479,/997/8/567/688/695/1089/1080/726/734/742/,7ED04B,,,f,480,1932703874,734881840,Dentate gyrus crest molecular layer
751,93,"Dentate gyrus crest polymorph layer",DGcr-po,,1,3,8690,734,9,1,480,/997/8/567/688/695/1089/1080/726/734/751/,7ED04B,,,f,481,3070993485,734881840,Dentate gyrus crest polymorph layer
758,94,"Dentate gyrus crest granule cell layer",DGcr-sg,,1,3,8690,734,9,1,481,/997/8/567/688/695/1089/1080/726/734/758/,7ED04B,,,f,482,3124792802,734881840,Dentate gyrus crest granule cell layer
766,95,Dentate gyrus lateral blade,DGlb,,1,3,8690,726,8,1,482,/997/8/567/688/695/1089/1080/726/766/,7ED04B,,,f,483,3990340696,734881840,Dentate gyrus lateral blade
775,96,"Dentate gyrus lateral blade molecular layer",DGlb-mo,,1,3,8690,766,9,1,483,/997/8/567/688/695/1089/1080/726/766/775/,7ED04B,,,f,484,133010144,734881840,Dentate gyrus lateral blade molecular layer
782,97,"Dentate gyrus lateral blade polymorph layer",DGlb-po,,1,3,8690,766,9,1,484,/997/8/567/688/695/1089/1080/726/766/782/,7ED04B,,,f,485,3285487151,734881840,Dentate gyrus lateral blade polymorph layer
790,98,"Dentate gyrus lateral blade granule cell layer",DGlb-sg,,1,3,8690,766,9,1,485,/997/8/567/688/695/1089/1080/726/766/790/,7ED04B,,,f,486,2283049397,734881840,Dentate gyrus lateral blade granule cell layer
799,99,Dentate gyrus medial blade,DGmb,,1,3,8690,726,8,1,486,/997/8/567/688/695/1089/1080/726/799/,7ED04B,,,f,487,2717315927,734881840,Dentate gyrus medial blade
807,100,"Dentate gyrus medial blade molecular layer",DGmb-mo,,1,3,8690,799,9,1,487,/997/8/567/688/695/1089/1080/726/799/807/,7ED04B,,,f,488,2851990255,734881840,Dentate gyrus medial blade molecular layer
815,101,"Dentate gyrus medial blade polymorph layer",DGmb-po,,1,3,8690,799,9,1,488,/997/8/567/688/695/1089/1080/726/799/815/,7ED04B,,,f,489,1841624608,734881840,Dentate gyrus medial blade polymorph layer
823,102,"Dentate gyrus medial blade granule cell layer",DGmb-sg,,1,3,8690,799,9,1,489,/997/8/567/688/695/1089/1080/726/799/823/,7ED04B,,,f,490,2031695292,734881840,Dentate gyrus medial blade granule cell layer
982,122,Fasciola cinerea,FC,8,1,3,8690,1080,7,1,490,/997/8/567/688/695/1089/1080/982/,7ED04B,,,f,491,2329016707,734881840,Fasciola cinerea
19,143,Induseum griseum,IG,,1,3,8690,1080,7,1,491,/997/8/567/688/695/1089/1080/19/,7ED04B,,,f,492,2117099319,734881840,Induseum griseum
822,385,Retrohippocampal region,RHP,,1,3,8690,1089,6,1,492,/997/8/567/688/695/1089/822/,32B825,,,f,493,3032553410,734881840,Retrohippocampal region
909,113,Entorhinal area,ENT,,1,3,8690,822,7,1,493,/997/8/567/688/695/1089/822/909/,32B825,,,f,494,2103154195,734881840,Entorhinal area
918,114,"Entorhinal area lateral part",ENTl,,1,3,8690,909,8,1,494,/997/8/567/688/695/1089/822/909/918/,32B825,,,f,495,777102316,734881840,Entorhinal area lateral part
1121,988,"Entorhinal area lateral part layer 1",ENTl1,,1,3,8690,918,9,1,495,/997/8/567/688/695/1089/822/909/918/1121/,32B825,,,f,496,1675684242,734881840,Entorhinal area lateral part layer 1
20,992,"Entorhinal area lateral part layer 2",ENTl2,,1,3,8690,918,9,1,496,/997/8/567/688/695/1089/822/909/918/20/,32B825,,,f,497,4209621032,734881840,Entorhinal area lateral part layer 2
999,973,"Entorhinal area lateral part layer 2/3",ENTl2/3,,1,3,8690,918,9,1,497,/997/8/567/688/695/1089/822/909/918/999/,32B825,,,f,498,1962026105,734881840,Entorhinal area lateral part layer 2/3
715,1079,"Entorhinal area lateral part layer 2a",ENTl2a,,1,3,8690,918,9,1,498,/997/8/567/688/695/1089/822/909/918/715/,32B825,,,f,499,3724082945,734881840,Entorhinal area lateral part layer 2a
764,1085,"Entorhinal area lateral part layer 2b",ENTl2b,,1,3,8690,918,9,1,499,/997/8/567/688/695/1089/822/909/918/764/,32B825,,,f,500,1156689595,734881840,Entorhinal area lateral part layer 2b
52,996,"Entorhinal area lateral part layer 3",ENTl3,,1,3,8690,918,9,1,500,/997/8/567/688/695/1089/822/909/918/52/,32B825,,,f,501,2381220030,734881840,Entorhinal area lateral part layer 3
92,1001,"Entorhinal area lateral part layer 4",ENTl4,,1,3,8690,918,9,1,501,/997/8/567/688/695/1089/822/909/918/92/,32B825,,,f,502,327818525,734881840,Entorhinal area lateral part layer 4
312,887,"Entorhinal area lateral part layer 4/5",ENTl4/5,,1,3,8690,918,9,1,502,/997/8/567/688/695/1089/822/909/918/312/,32B825,,,f,503,2568814078,734881840,Entorhinal area lateral part layer 4/5
139,1007,"Entorhinal area lateral part layer 5",ENTl5,,1,3,8690,918,9,1,503,/997/8/567/688/695/1089/822/909/918/139/,32B825,,,f,504,1686973835,734881840,Entorhinal area lateral part layer 5
387,1038,"Entorhinal area lateral part layer 5/6",ENTl5/6,,1,3,8690,918,9,1,504,/997/8/567/688/695/1089/822/909/918/387/,32B825,,,f,505,30918259,734881840,Entorhinal area lateral part layer 5/6
28,993,"Entorhinal area lateral part layer 6a",ENTl6a,,1,3,8690,918,9,1,505,/997/8/567/688/695/1089/822/909/918/28/,32B825,,,f,506,3113499141,734881840,Entorhinal area lateral part layer 6a
60,997,"Entorhinal area lateral part layer 6b",ENTl6b,,1,3,8690,918,9,1,506,/997/8/567/688/695/1089/822/909/918/60/,32B825,,,f,507,547187647,734881840,Entorhinal area lateral part layer 6b
926,115,"Entorhinal area medial part dorsal zone",ENTm,,1,3,8690,909,8,1,507,/997/8/567/688/695/1089/822/909/926/,32B825,,,f,508,3347737059,734881840,Entorhinal area medial part dorsal zone
526,914,"Entorhinal area medial part dorsal zone layer 1",ENTm1,,1,3,8690,926,9,1,508,/997/8/567/688/695/1089/822/909/926/526/,32B825,,,f,509,2408608441,734881840,Entorhinal area medial part dorsal zone layer 1
543,916,"Entorhinal area medial part dorsal zone layer 2",ENTm2,,1,3,8690,926,9,1,509,/997/8/567/688/695/1089/822/909/926/543/,32B825,,,f,510,379134723,734881840,Entorhinal area medial part dorsal zone layer 2
468,1048,"Entorhinal area medial part dorsal zone layer 2a",ENTm2a,,1,3,8690,926,9,1,510,/997/8/567/688/695/1089/822/909/926/468/,32B825,,,f,511,1906865882,734881840,Entorhinal area medial part dorsal zone layer 2a
508,1053,"Entorhinal area medial part dorsal zone layer 2b",ENTm2b,,1,3,8690,926,9,1,511,/997/8/567/688/695/1089/822/909/926/508/,32B825,,,f,512,3902875488,734881840,Entorhinal area medial part dorsal zone layer 2b
664,931,"Entorhinal area medial part dorsal zone layer 3",ENTm3,,1,3,8690,926,9,1,512,/997/8/567/688/695/1089/822/909/926/664/,32B825,,,f,513,1637749653,734881840,Entorhinal area medial part dorsal zone layer 3
712,937,"Entorhinal area medial part dorsal zone layer 4",ENTm4,,1,3,8690,926,9,1,513,/997/8/567/688/695/1089/822/909/926/712/,32B825,,,f,514,4294608438,734881840,Entorhinal area medial part dorsal zone layer 4
727,939,"Entorhinal area medial part dorsal zone layer 5",ENTm5,,1,3,8690,926,9,1,514,/997/8/567/688/695/1089/822/909/926/727/,32B825,,,f,515,2298328736,734881840,Entorhinal area medial part dorsal zone layer 5
550,634,"Entorhinal area medial part dorsal zone layer 5/6",ENTm5/6,,1,3,8690,926,9,1,515,/997/8/567/688/695/1089/822/909/926/550/,32B825,,,f,516,276471206,734881840,Entorhinal area medial part dorsal zone layer 5/6
743,941,"Entorhinal area medial part dorsal zone layer 6",ENTm6,,1,3,8690,926,9,1,516,/997/8/567/688/695/1089/822/909/926/743/,32B825,,,f,517,301262618,734881840,Entorhinal area medial part dorsal zone layer 6
934,116,"Entorhinal area medial part ventral zone",ENTmv,,1,3,8690,909,8,1,517,/997/8/567/688/695/1089/822/909/934/,32B825,,,f,518,2437560989,734881840,Entorhinal area medial part ventral zone
259,1022,"Entorhinal area medial part ventral zone layer 1",ENTmv1,,1,3,8690,934,9,1,518,/997/8/567/688/695/1089/822/909/934/259/,32B825,,,f,519,2194417390,734881840,Entorhinal area medial part ventral zone layer 1
324,1030,"Entorhinal area medial part ventral zone layer 2",ENTmv2,,1,3,8690,934,9,1,519,/997/8/567/688/695/1089/822/909/934/324/,32B825,,,f,520,465925972,734881840,Entorhinal area medial part ventral zone layer 2
371,1036,"Entorhinal area medial part ventral zone layer 3",ENTmv3,,1,3,8690,934,9,1,520,/997/8/567/688/695/1089/822/909/934/371/,32B825,,,f,521,1824671682,734881840,Entorhinal area medial part ventral zone layer 3
419,1042,"Entorhinal area medial part ventral zone layer 4",ENTmv4,,1,3,8690,934,9,1,521,/997/8/567/688/695/1089/822/909/934/419/,32B825,,,f,522,4071019105,734881840,Entorhinal area medial part ventral zone layer 4
1133,1131,"Entorhinal area medial part ventral zone layer 5/6",ENTmv5/6,,1,3,8690,934,9,1,522,/997/8/567/688/695/1089/822/909/934/1133/,32B825,,,f,523,2307313284,734881840,Entorhinal area medial part ventral zone layer 5/6
843,246,Parasubiculum,PAR,,1,3,8690,822,7,1,523,/997/8/567/688/695/1089/822/843/,72D569,,,f,524,2447067507,734881840,Parasubiculum
10693,,"Parasubiculum layer 1",PAR1,,1,3,8690,843,8,1,524,/997/8/567/688/695/1089/822/843/10693/,72D569,,,f,525,522985197,734881840,Parasubiculum layer 1
10694,,"Parasubiculum layer 2",PAR2,,1,3,8690,843,8,1,525,/997/8/567/688/695/1089/822/843/10694/,72D569,,,f,526,2250592087,734881840,Parasubiculum layer 2
10695,,"Parasubiculum layer 3",PAR3,,1,3,8690,843,8,1,526,/997/8/567/688/695/1089/822/843/10695/,72D569,,,f,527,4045569985,734881840,Parasubiculum layer 3
1037,270,Postsubiculum,POST,,1,3,8690,822,7,1,527,/997/8/567/688/695/1089/822/1037/,48C83C,,,f,528,2028146433,734881840,Postsubiculum
10696,,"Postsubiculum layer 1",POST1,,1,3,8690,1037,8,1,528,/997/8/567/688/695/1089/822/1037/10696/,48C83C,,,f,529,460318765,734881840,Postsubiculum layer 1
10697,,"Postsubiculum layer 2",POST2,,1,3,8690,1037,8,1,529,/997/8/567/688/695/1089/822/1037/10697/,48C83C,,,f,530,2187770263,734881840,Postsubiculum layer 2
10698,,"Postsubiculum layer 3",POST3,,1,3,8690,1037,8,1,530,/997/8/567/688/695/1089/822/1037/10698/,48C83C,,,f,531,4116809985,734881840,Postsubiculum layer 3
