,acronym,atlas_id,color_hex_triplet,depth,failed,failed_facet,graph_id,graph_order,hemisphere_id,id,neuro_name_structure_id,neuro_name_structure_id_path,ontology_id,parent_structure_id,safe_name,sphinx_id,st_level,structure_id_path,structure_name_facet,weight
464,CA2so,54,7ED04B,9,FALSE,734881840,1,464,3,438,,,1,423,Field CA2 stratum oriens,465,,/997/8/567/688/695/1089/1080/375/423/438/,4078562584,8690
465,CA2sp,55,66A83D,9,FALSE,734881840,1,465,3,446,,,1,423,Field CA2 pyramidal layer,466,,/997/8/567/688/695/1089/1080/375/423/446/,1248927840,8690
466,CA2sr,56,7ED04B,9,FALSE,734881840,1,466,3,454,,,1,423,Field CA2 stratum radiatum,467,,/997/8/567/688/695/1089/1080/375/423/454/,3925355913,8690
467,CA3,57,7ED04B,8,FALSE,734881840,1,467,3,463,,,1,375,Field CA3,468,,/997/8/567/688/695/1089/1080/375/463/,3396545448,8690
468,CA3slm,58,7ED04B,9,FALSE,734881840,1,468,3,471,,,1,463,Field CA3 stratum lacunosum-moleculare,469,,/997/8/567/688/695/1089/1080/375/463/471/,1604648938,8690
469,CA3slu,59,7ED04B,9,FALSE,734881840,1,469,3,479,,,1,463,Field CA3 stratum lucidum,470,,/997/8/567/688/695/1089/1080/375/463/479/,41818108,8690
470,CA3so,60,7ED04B,9,FALSE,734881840,1,470,3,486,,,1,463,Field CA3 stratum oriens,471,,/997/8/567/688/695/1089/1080/375/463/486/,1567718537,8690
471,CA3sp,61,66A83D,9,FALSE,734881840,1,471,3,495,,,1,463,Field CA3 pyramidal layer,472,,/997/8/567/688/695/1089/1080/375/463/495/,3453479715,8690
472,CA3sr,62,7ED04B,9,FALSE,734881840,1,472,3,504,,,1,463,Field CA3 stratum radiatum,473,,/997/8/567/688/695/1089/1080/375/463/504/,111844200,8690
473,DG,90,7ED04B,7,FALSE,734881840,1,473,3,726,,,1,1080,Dentate gyrus,474,,/997/8/567/688/695/1089/1080/726/,1938098114,8690
474,DG-mo,,7ED04B,8,FALSE,734881840,1,474,3,10703,,,1,726,Dentate gyrus molecular layer,475,,/997/8/567/688/695/1089/1080/726/10703/,4100692564,8690
475,DG-po,,7ED04B,8,FALSE,734881840,1,475,3,10704,,,1,726,Dentate gyrus polymorph layer,476,,/997/8/567/688/695/1089/1080/726/10704/,810714779,8690
476,DG-sg,927,66A83D,8,FALSE,734881840,1,476,3,632,,,1,726,Dentate gyrus granule cell layer,477,,/997/8/567/688/695/1089/1080/726/632/,2252434327,8690
477,DG-sgz,,7ED04B,8,FALSE,734881840,1,477,3,10702,,,1,726,Dentate gyrus subgranular zone,478,,/997/8/567/688/695/1089/1080/726/10702/,2671485875,8690
478,DGcr,91,7ED04B,8,FALSE,734881840,1,478,3,734,,,1,726,Dentate gyrus crest,479,,/997/8/567/688/695/1089/1080/726/734/,3600589931,8690
479,DGcr-mo,92,7ED04B,9,FALSE,734881840,1,479,3,742,,,1,734,Dentate gyrus crest molecular layer,480,,/997/8/567/688/695/1089/1080/726/734/742/,1932703874,8690
480,DGcr-po,93,7ED04B,9,FALSE,734881840,1,480,3,751,,,1,734,Dentate gyrus crest polymorph layer,481,,/997/8/567/688/695/1089/1080/726/734/751/,3070993485,8690
481,DGcr-sg,94,7ED04B,9,FALSE,734881840,1,481,3,758,,,1,734,Dentate gyrus crest granule cell layer,482,,/997/8/567/688/695/1089/1080/726/734/758/,3124792802,8690
482,DGlb,95,7ED04B,8,FALSE,734881840,1,482,3,766,,,1,726,Dentate gyrus lateral blade,483,,/997/8/567/688/695/1089/1080/726/766/,3990340696,8690
483,DGlb-mo,96,7ED04B,9,FALSE,734881840,1,483,3,775,,,1,766,Dentate gyrus lateral blade molecular layer,484,,/997/8/567/688/695/1089/1080/726/766/775/,133010144,8690
484,DGlb-po,97,7ED04B,9,FALSE,734881840,1,484,3,782,,,1,766,Dentate gyrus lateral blade polymorph layer,485,,/997/8/567/688/695/1089/1080/726/766/782/,3285487151,8690
485,DGlb-sg,98,7ED04B,9,FALSE,734881840,1,485,3,790,,,1,766,Dentate gyrus lateral blade granule cell layer,486,,/997/8/567/688/695/1089/1080/726/766/790/,2283049397,8690
486,DGmb,99,7ED04B,8,FALSE,734881840,1,486,3,799,,,1,726,Dentate gyrus medial blade,487,,/997/8/567/688/695/1089/1080/726/799/,2717315927,8690
487,DGmb-mo,100,7ED04B,9,FALSE,734881840,1,487,3,807,,,1,799,Dentate gyrus medial blade molecular layer,488,,/997/8/567/688/695/1089/1080/726/799/807/,2851990255,8690
488,DGmb-po,101,7ED04B,9,FALSE,734881840,1,488,3,815,,,1,799,Dentate gyrus medial blade polymorph layer,489,,/997/8/567/688/695/1089/1080/726/799/815/,1841624608,8690
489,DGmb-sg,102,7ED04B,9,FALSE,734881840,1,489,3,823,,,1,799,Dentate gyrus medial blade granule cell layer,490,,/997/8/567/688/695/1089/1080/726/799/823/,2031695292,8690
490,FC,122,7ED04B,7,FALSE,734881840,1,490,3,982,,,1,1080,Fasciola cinerea,491,8,/997/8/567/688/695/1089/1080/982/,2329016707,8690
491,IG,143,7ED04B,7,FALSE,734881840,1,491,3,19,,,1,1080,Induseum griseum,492,,/997/8/567/688/695/1089/1080/19/,2117099319,8690
492,RHP,385,32B825,6,FALSE,734881840,1,492,3,822,,,1,1089,Retrohippocampal region,493,,/997/8/567/688/695/1089/822/,3032553410,8690
493,ENT,113,32B825,7,FALSE,734881840,1,493,3,909,,,1,822,Entorhinal area,494,,/997/8/567/688/695/1089/822/909/,2103154195,8690
494,ENTl,114,32B825,8,FALSE,734881840,1,494,3,918,,,1,909,Entorhinal area lateral part,495,,/997/8/567/688/695/1089/822/909/918/,777102316,8690
495,ENTl1,988,32B825,9,FALSE,734881840,1,495,3,1121,,,1,918,Entorhinal area lateral part layer 1,496,,/997/8/567/688/695/1089/822/909/918/1121/,1675684242,8690
496,ENTl2,992,32B825,9,FALSE,734881840,1,496,3,20,,,1,918,Entorhinal area lateral part layer 2,497,,/997/8/567/688/695/1089/822/909/918/20/,4209621032,8690
497,ENTl2/3,973,32B825,9,FALSE,734881840,1,497,3,999,,,1,918,Entorhinal area lateral part layer 2/3,498,,/997/8/567/688/695/1089/822/909/918/999/,1962026105,8690
498,ENTl2a,1079,32B825,9,FALSE,734881840,1,498,3,715,,,1,918,Entorhinal area lateral part layer 2a,499,,/997/8/567/688/695/1089/822/909/918/715/,3724082945,8690
499,ENTl2b,1085,32B825,9,FALSE,734881840,1,499,3,764,,,1,918,Entorhinal area lateral part layer 2b,500,,/997/8/567/688/695/1089/822/909/918/764/,1156689595,8690
500,ENTl3,996,32B825,9,FALSE,734881840,1,500,3,52,,,1,918,Entorhinal area lateral part layer 3,501,,/997/8/567/688/695/1089/822/909/918/52/,2381220030,8690
501,ENTl4,1001,32B825,9,FALSE,734881840,1,501,3,92,,,1,918,Entorhinal area lateral part layer 4,502,,/997/8/567/688/695/1089/822/909/918/92/,327818525,8690
502,ENTl4/5,887,32B825,9,FALSE,734881840,1,502,3,312,,,1,918,Entorhinal area lateral part layer 4/5,503,,/997/8/567/688/695/1089/822/909/918/312/,2568814078,8690
503,ENTl5,1007,32B825,9,FALSE,734881840,1,503,3,139,,,1,918,Entorhinal area lateral part layer 5,504,,/997/8/567/688/695/1089/822/909/918/139/,1686973835,8690
504,ENTl5/6,1038,32B825,9,FALSE,734881840,1,504,3,387,,,1,918,Entorhinal area lateral part layer 5/6,505,,/997/8/567/688/695/1089/822/909/918/387/,30918259,8690
505,ENTl6a,993,32B825,9,FALSE,734881840,1,505,3,28,,,1,918,Entorhinal area lateral part layer 6a,506,,/997/8/567/688/695/1089/822/909/918/28/,3113499141,8690
506,ENTl6b,997,32B825,9,FALSE,734881840,1,506,3,60,,,1,918,Entorhinal area lateral part layer 6b,507,,/997/8/567/688/695/1089/822/909/918/60/,547187647,8690
507,ENTm,115,32B825,8,FALSE,734881840,1,507,3,926,,,1,909,Entorhinal area medial part dorsal zone,508,,/997/8/567/688/695/1089/822/909/926/,3347737059,8690
508,ENTm1,914,32B825,9,FALSE,734881840,1,508,3,526,,,1,926,Entorhinal area medial part dorsal zone layer 1,509,,/997/8/567/688/695/1089/822/909/926/526/,2408608441,8690
509,ENTm2,916,32B825,9,FALSE,734881840,1,509,3,543,,,1,926,Entorhinal area medial part dorsal zone layer 2,510,,/997/8/567/688/695/1089/822/909/926/543/,379134723,8690
510,ENTm2a,1048,32B825,9,FALSE,734881840,1,510,3,468,,,1,926,Entorhinal area medial part dorsal zone layer 2a,511,,/997/8/567/688/695/1089/822/909/926/468/,1906865882,8690
511,ENTm2b,1053,32B825,9,FALSE,734881840,1,511,3,508,,,1,926,Entorhinal area medial part dorsal zone layer 2b,512,,/997/8/567/688/695/1089/822/909/926/508/,3902875488,8690
512,ENTm3,931,32B825,9,FALSE,734881840,1,512,3,664,,,1,926,Entorhinal area medial part dorsal zone layer 3,513,,/997/8/567/688/695/1089/822/909/926/664/,1637749653,8690
513,ENTm4,937,32B825,9,FALSE,734881840,1,513,3,712,,,1,926,Entorhinal area medial part dorsal zone layer 4,514,,/997/8/567/688/695/1089/822/909/926/712/,4294608438,8690
514,ENTm5,939,32B825,9,FALSE,734881840,1,514,3,727,,,1,926,Entorhinal area medial part dorsal zone layer 5,515,,/997/8/567/688/695/1089/822/909/926/727/,2298328736,8690
515,ENTm5/6,634,32B825,9,FALSE,734881840,1,515,3,550,,,1,926,Entorhinal area medial part dorsal zone layer 5/6,516,,/997/8/567/688/695/1089/822/909/926/550/,276471206,8690
516,ENTm6,941,32B825,9,FALSE,734881840,1,516,3,743,,,1,926,Entorhinal area medial part dorsal zone layer 6,517,,/997/8/567/688/695/1089/822/909/926/743/,301262618,8690
517,ENTmv,116,32B825,8,FALSE,734881840,1,517,3,934,,,1,909,Entorhinal area medial part ventral zone,518,,/997/8/567/688/695/1089/822/909/934/,2437560989,8690
518,ENTmv1,1022,32B825,9,FALSE,734881840,1,518,3,259,,,1,934,Entorhinal area medial part ventral zone layer 1,519,,/997/8/567/688/695/1089/822/909/934/259/,2194417390,8690
519,ENTmv2,1030,32B825,9,FALSE,734881840,1,519,3,324,,,1,934,Entorhinal area medial part ventral zone layer 2,520,,/997/8/567/688/695/1089/822/909/934/324/,465925972,8690
520,ENTmv3,1036,32B825,9,FALSE,734881840,1,520,3,371,,,1,934,Entorhinal area medial part ventral zone layer 3,521,,/997/8/567/688/695/1089/822/909/934/371/,1824671682,8690
521,ENTmv4,1042,32B825,9,FALSE,734881840,1,521,3,419,,,1,934,Entorhinal area medial part ventral zone layer 4,522,,/997/8/567/688/695/1089/822/909/934/419/,4071019105,8690
522,ENTmv5/6,1131,32B825,9,FALSE,734881840,1,522,3,1133,,,1,934,Entorhinal area medial part ventral zone layer 5/6,523,,/997/8/567/688/695/1089/822/909/934/1133/,2307313284,8690
523,PAR,246,72D569,7,FALSE,734881840,1,523,3,843,,,1,822,Parasubiculum,524,,/997/8/567/688/695/1089/822/843/,2447067507,8690
524,PAR1,,72D569,8,FALSE,734881840,1,524,3,10693,,,1,843,Parasubiculum layer 1,525,,/997/8/567/688/695/1089/822/843/10693/,522985197,8690
525,PAR2,,72D569,8,FALSE,734881840,1,525,3,10694,,,1,843,Parasubiculum layer 2,526,,/997/8/567/688/695/1089/822/843/10694/,2250592087,8690
526,PAR3,,72D569,8,FALSE,734881840,1,526,3,10695,,,1,843,Parasubiculum layer 3,527,,/997/8/567/688/695/1089/822/843/10695/,4045569985,8690
527,POST,270,48C83C,7,FALSE,734881840,1,527,3,1037,,,1,822,Postsubiculum,528,,/997/8/567/688/695/1089/822/1037/,2028146433,8690
528,POST1,,48C83C,8,FALSE,734881840,1,528,3,10696,,,1,1037,Postsubiculum layer 1,529,,/997/8/567/688/695/1089/822/1037/10696/,460318765,8690
529,POST2,,48C83C,8,FALSE,734881840,1,529,3,10697,,,1,1037,Postsubiculum layer 2,530,,/997/8/567/688/695/1089/822/1037/10697/,2187770263,8690
530,POST3,,48C83C,8,FALSE,734881840,1,530,3,10698,,,1,1037,Postsubiculum layer 3,531,,/997/8/567/688/695/1089/822/1037/10698/,4116809985,8690
531,PRE,276,59B947,7,FALSE,734881840,1,531,3,1084,,,1,822,Presubiculum,532,,/997/8/567/688/695/1089/822/1084/,1788290302,8690
532,PRE1,,59B947,8,FALSE,734881840,1,532,3,10699,,,1,1084,Presubiculum layer 1,533,,/997/8/567/688/695/1089/822/1084/10699/,2047674520,8690
533,PRE2,,59B947,8,FALSE,734881840,1,533,3,10700,,,1,1084,Presubiculum layer 2,534,,/997/8/567/688/695/1089/822/1084/10700/,3808712994,8690
534,PRE3,,59B947,8,FALSE,734881840,1,534,3,10701,,,1,1084,Presubiculum layer 3,535,,/997/8/567/688/695/1089/822/1084/10701/,2483251636,8690
535,SUB,345,4FC244,7,FALSE,734881840,1,535,3,502,,,1,822,Subiculum,536,,/997/8/567/688/695/1089/822/502/,3628141206,8690
536,SUBd,346,4FC244,8,FALSE,734881840,1,536,3,509,,,1,502,Subiculum dorsal part,537,,/997/8/567/688/695/1089/822/502/509/,454566553,8690
537,SUBd-m,386,4FC244,9,FALSE,734881840,1,537,3,829,,,1,509,Subiculum dorsal part molecular layer,538,,/997/8/567/688/695/1089/822/502/509/829/,3680523134,8690
538,SUBd-sp,388,4BB547,9,FALSE,734881840,1,538,3,845,,,1,509,Subiculum dorsal part pyramidal layer,539,,/997/8/567/688/695/1089/822/502/509/845/,1397118745,8690
539,SUBd-sr,387,4FC244,9,FALSE,734881840,1,539,3,837,,,1,509,Subiculum dorsal part stratum radiatum,540,,/997/8/567/688/695/1089/822/502/509/837/,3224949606,8690
540,SUBv,347,4FC244,8,FALSE,734881840,1,540,3,518,,,1,502,Subiculum ventral part,541,,/997/8/567/688/695/1089/822/502/518/,606639779,8690
541,SUBv-m,389,4FC244,9,FALSE,734881840,1,541,3,853,,,1,518,Subiculum ventral part molecular layer,542,,/997/8/567/688/695/1089/822/502/518/853/,1565058070,8690
542,SUBv-sp,391,4BB547,9,FALSE,734881840,1,542,3,870,,,1,518,Subiculum ventral part pyramidal layer,543,,/997/8/567/688/695/1089/822/502/518/870/,3580813425,8690
543,SUBv-sr,390,4FC244,9,FALSE,734881840,1,543,3,861,,,1,518,Subiculum ventral part stratum radiatum,544,,/997/8/567/688/695/1089/822/502/518/861/,2211910331,8690
544,ProS,,58BA48,7,FALSE,734881840,1,544,3,484682470,,,1,822,Prosubiculum,545,,/997/8/567/688/695/1089/822/484682470/,2109060151,8690
545,ProSd,,58BA48,8,FALSE,734881840,1,545,3,484682475,,,1,484682470,Prosubiculum dorsal part,546,,/997/8/567/688/695/1089/822/484682470/484682475/,1109550123,8690
546,ProSd-m,,58BA48,9,FALSE,734881840,1,546,3,484682479,,,1,484682475,Prosubiculum dorsal part molecular layer,547,,/997/8/567/688/695/1089/822/484682470/484682475/484682479/,4007318067,8690
547,ProSd-sp,,56B84B,9,FALSE,734881840,1,547,3,484682483,,,1,484682475,Prosubiculum dorsal part pyramidal layer,548,,/997/8/567/688/695/1089/822/484682470/484682475/484682483/,1727845972,8690
548,ProSd-sr,,58BA48,9,FALSE,734881840,1,548,3,484682487,,,1,484682475,Prosubiculum dorsal part stratum radiatum,549,,/997/8/567/688/695/1089/822/484682470/484682475/484682487/,3361756362,8690
549,ProSv,,58BA48,8,FALSE,734881840,1,549,3,484682492,,,1,484682470,Prosubiculum ventral part,550,,/997/8/567/688/695/1089/822/484682470/484682492/,18775621,8690
550,ProSv-m,,58BA48,9,FALSE,734881840,1,550,3,484682496,,,1,484682492,Prosubiculum ventral part molecular layer,551,,/997/8/567/688/695/1089/822/484682470/484682492/484682496/,1427137466,8690
551,ProSv-sp,,56B84B,9,FALSE,734881840,1,551,3,484682500,,,1,484682492,Prosubiculum ventral part pyramidal layer,552,,/997/8/567/688/695/1089/822/484682470/484682492/484682500/,3711330269,8690
552,Prosv-sr,,58BA48,9,FALSE,734881840,1,552,3,484682504,,,1,484682492,Prosubiculum ventral part stratum radiatum,553,,/997/8/567/688/695/1089/822/484682470/484682492/484682504/,1556063743,8690
553,APr,,33B932,7,FALSE,734881840,1,553,3,484682508,,,1,822,Area prostriata,554,,/997/8/567/688/695/1089/822/484682508/,407768279,8690
554,CTXsp,87,8ADA87,4,FALSE,734881840,1,554,3,703,,,1,688,Cortical subplate,555,,/997/8/567/688/703/,1297404944,8690
555,6b,1,8ADA87,5,FALSE,734881840,1,555,3,16,,,1,703,Layer 6b isocortex,556,,/997/8/567/688/703/16/,2894025098,8690
556,CLA,72,8ADA87,5,FALSE,734881840,1,556,3,583,,,1,703,Claustrum,557,,/997/8/567/688/703/583/,2624439303,8690
557,EP,117,A0EE9D,5,FALSE,734881840,1,557,3,942,,,1,703,Endopiriform nucleus,558,,/997/8/567/688/703/942/,2263280236,8690
558,EPd,118,A0EE9D,6,FALSE,734881840,1,558,3,952,,,1,942,Endopiriform nucleus dorsal part,559,,/997/8/567/688/703/942/952/,1669532679,8690
559,EPv,120,A0EE9D,6,FALSE,734881840,1,559,3,966,,,1,942,Endopiriform nucleus ventral part,560,,/997/8/567/688/703/942/966/,870822862,8690
560,LA,157,90EB8D,5,FALSE,734881840,1,560,3,131,,,1,703,Lateral amygdalar nucleus,561,,/997/8/567/688/703/131/,437540953,8690
561,BLA,36,9DE79C,5,FALSE,734881840,1,561,3,295,,,1,703,Basolateral amygdalar nucleus,562,,/997/8/567/688/703/295/,2535830127,8690
562,BLAa,37,9DE79C,6,FALSE,734881840,1,562,3,303,,,1,295,Basolateral amygdalar nucleus anterior part,563,,/997/8/567/688/703/295/303/,2570788319,8690
563,BLAp,38,9DE79C,6,FALSE,734881840,1,563,3,311,,,1,295,Basolateral amygdalar nucleus posterior part,564,,/997/8/567/688/703/295/311/,1545537085,8690
564,BLAv,763,9DE79C,6,FALSE,734881840,1,564,3,451,,,1,295,Basolateral amygdalar nucleus ventral part,565,,/997/8/567/688/703/295/451/,1149064021,8690
565,BMA,39,84EA81,5,FALSE,734881840,1,565,3,319,,,1,703,Basomedial amygdalar nucleus,566,,/997/8/567/688/703/319/,3634024678,8690
566,BMAa,40,84EA81,6,FALSE,734881840,1,566,3,327,,,1,319,Basomedial amygdalar nucleus anterior part,567,,/997/8/567/688/703/319/327/,2574993876,8690
567,BMAp,41,84EA81,6,FALSE,734881840,1,567,3,334,,,1,319,Basomedial amygdalar nucleus posterior part,568,,/997/8/567/688/703/319/334/,3419250657,8690
568,PA,238,97EC93,5,FALSE,734881840,1,568,3,780,,,1,703,Posterior amygdalar nucleus,569,,/997/8/567/688/703/780/,2472141022,8690
569,CNU,77,98D6F9,3,FALSE,734881840,1,569,3,623,,,1,567,Cerebral nuclei,570,,/997/8/567/623/,3504435073,8690
570,STR,342,98D6F9,4,FALSE,734881840,1,570,3,477,,,1,623,Striatum,571,,/997/8/567/623/477/,3310200382,8690
571,STRd,343,98D6F9,5,FALSE,734881840,1,571,3,485,,,1,477,Striatum dorsal region,572,,/997/8/567/623/477/485/,598493306,8690
572,CP,83,98D6F9,6,FALSE,734881840,1,572,3,672,,,1,485,Caudoputamen,573,,/997/8/567/623/477/485/672/,2140591882,8690
573,STRv,344,80CDF8,5,FALSE,734881840,1,573,3,493,,,1,477,Striatum ventral region,574,,/997/8/567/623/477/493/,1000674722,8690
574,ACB,6,80CDF8,6,FALSE,734881840,1,574,3,56,,,1,493,Nucleus accumbens,575,,/997/8/567/623/477/493/56/,2053079136,8690
575,FS,124,80CDF8,6,FALSE,734881840,1,575,3,998,,,1,493,Fundus of striatum,576,,/997/8/567/623/477/493/998/,663741194,8690
576,OT,235,80CDF8,6,FALSE,734881840,1,576,3,754,,,1,493,Olfactory tubercle,577,,/997/8/567/623/477/493/754/,1598442672,8690
577,isl,767,80CDF8,7,FALSE,734881840,1,577,3,481,,,1,754,Islands of Calleja,578,,/997/8/567/623/477/493/754/481/,2910337920,8690
578,islm,768,80CDF8,7,FALSE,734881840,1,578,3,489,,,1,754,Major island of Calleja,579,,/997/8/567/623/477/493/754/489/,883243095,8690
579,OT1-3,866,80CDF8,7,FALSE,734881840,1,579,3,144,,,1,754,Olfactory tubercle layers 1-3,580,,/997/8/567/623/477/493/754/144/,523471140,8690
580,OT1,764,80CDF8,7,FALSE,734881840,1,580,3,458,,,1,754,Olfactory tubercle molecular layer,581,,/997/8/567/623/477/493/754/458/,801971819,8690
581,OT2,765,80CDF8,7,FALSE,734881840,1,581,3,465,,,1,754,Olfactory tubercle pyramidal layer,582,,/997/8/567/623/477/493/754/465/,2817202700,8690
582,OT3,766,80CDF8,7,FALSE,734881840,1,582,3,473,,,1,754,Olfactory tubercle polymorph layer,583,,/997/8/567/623/477/493/754/473/,3958637220,8690
583,LSS,,80CDF8,6,FALSE,734881840,1,583,3,549009199,,,1,493,Lateral strip of striatum,584,,/997/8/567/623/477/493/549009199/,1436254915,8690
584,LSX,175,90CBED,5,FALSE,734881840,1,584,3,275,,,1,477,Lateral septal complex,585,,/997/8/567/623/477/275/,1570366689,8690
585,LS,171,90CBED,6,FALSE,734881840,1,585,3,242,,,1,275,Lateral septal nucleus,586,,/997/8/567/623/477/275/242/,3913089740,8690
586,LSc,172,90CBED,7,FALSE,734881840,1,586,3,250,,,1,242,Lateral septal nucleus caudal (caudodorsal) part,587,,/997/8/567/623/477/275/242/250/,3378904121,8690
587,LSr,173,90CBED,7,FALSE,734881840,1,587,3,258,,,1,242,Lateral septal nucleus rostral (rostroventral) part,588,,/997/8/567/623/477/275/242/258/,2666394691,8690
588,LSv,174,90CBED,7,FALSE,734881840,1,588,3,266,,,1,242,Lateral septal nucleus ventral part,589,,/997/8/567/623/477/275/242/266/,1660459064,8690
589,SF,321,90CBED,6,FALSE,734881840,1,589,3,310,,,1,275,Septofimbrial nucleus,590,,/997/8/567/623/477/275/310/,3780909616,8690
590,SH,324,90CBED,6,FALSE,734881840,1,590,3,333,,,1,275,Septohippocampal nucleus,591,,/997/8/567/623/477/275/333/,2151592702,8690
591,sAMY,317,80C0E2,5,FALSE,734881840,1,591,3,278,,,1,477,Striatum-like amygdalar nuclei,592,,/997/8/567/623/477/278/,746209354,8690
592,AAA,2,80C0E2,6,FALSE,734881840,1,592,3,23,,,1,278,Anterior amygdalar area,593,,/997/8/567/623/477/278/23/,4252873038,8690
593,BA,460,80C0E2,6,FALSE,734881840,1,593,3,292,,,1,278,Bed nucleus of the accessory olfactory tract,594,,/997/8/567/623/477/278/292/,1650550173,8690
594,CEA,66,80C0E2,6,FALSE,734881840,1,594,3,536,,,1,278,Central amygdalar nucleus,595,,/997/8/567/623/477/278/536/,3284898075,8690
595,CEAc,67,80C0E2,7,FALSE,734881840,1,595,3,544,,,1,536,Central amygdalar nucleus capsular part,596,,/997/8/567/623/477/278/536/544/,4187015181,8690
596,CEAl,68,80C0E2,7,FALSE,734881840,1,596,3,551,,,1,536,Central amygdalar nucleus lateral part,597,,/997/8/567/623/477/278/536/551/,1239602128,8690
597,CEAm,69,80C0E2,7,FALSE,734881840,1,597,3,559,,,1,536,Central amygdalar nucleus medial part,598,,/997/8/567/623/477/278/536/559/,2654652343,8690
598,IA,137,80C0E2,6,FALSE,734881840,1,598,3,1105,,,1,278,Intercalated amygdalar nucleus,599,,/997/8/567/623/477/278/1105/,1834113869,8690
599,MEA,191,80C0E2,6,FALSE,734881840,1,599,3,403,,,1,278,Medial amygdalar nucleus,600,,/997/8/567/623/477/278/403/,3783070713,8690
600,MEAad,192,80C0E2,7,FALSE,734881840,1,600,3,411,,,1,403,Medial amygdalar nucleus anterodorsal part,601,,/997/8/567/623/477/278/403/411/,2891844805,8690
601,MEAav,193,80C0E2,7,FALSE,734881840,1,601,3,418,,,1,403,Medial amygdalar nucleus anteroventral part,602,,/997/8/567/623/477/278/403/418/,1178783058,8690
602,MEApd,194,80C0E2,7,FALSE,734881840,1,602,3,426,,,1,403,Medial amygdalar nucleus posterodorsal part,603,,/997/8/567/623/477/278/403/426/,4033616565,8690
603,MEApd-a,907,80C0E2,8,FALSE,734881840,1,603,3,472,,,1,426,Medial amygdalar nucleus posterodorsal part sublayer a,604,,/997/8/567/623/477/278/403/426/472/,204681813,8690
